event_id,timestamp,username,user_role,employment_type,site,asset_id,src_ip,src_country,auth_method,mfa_used,event_type,result,target_system,privileged_action,session_duration_s,bytes_out,gt_scenario
ACC017195,2019-04-23 14:22:47,it068,it_service_desk,employee,HQ-WHK,AST-0173,10.34.120.15,NAM,rdp_broker,False,LOGIN_SUCCESS,success,plc_engineering_ws,False,2771,0,
ACC017196,2019-04-23 14:23:24,main034,maintenance_engineer,employee,TAILINGS-01,AST-0123,10.38.32.6,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,2284041,
ACC017197,2019-04-23 14:23:29,main034,maintenance_engineer,employee,TAILINGS-01,AST-0097,10.38.32.6,NAM,ssh_bastion,True,LOGOUT,success,telemetry_broker,False,1593,0,
ACC017198,2019-04-23 14:23:41,vend070,vendor_technician,vendor,PIT-B,AST-0051,10.43.130.59,NAM,web_portal,False,LOGOUT,success,erp,False,2152,0,
ACC017199,2019-04-23 14:26:33,vend069,vendor_technician,vendor,WORKSHOP-01,AST-0137,10.32.16.10,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,historian,False,2902,0,
ACC017200,2019-04-23 14:28:39,cont079,contractor_surveyor,contractor,CAMP-01,AST-0165,10.28.162.33,NAM,web_portal,True,LOGOUT,success,cctv_nvr,False,3169,0,
ACC017201,2019-04-23 14:29:31,cont089,contractor_surveyor,contractor,PIT-B,AST-0051,10.41.67.153,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,cctv_nvr,False,2018,0,
ACC017202,2019-04-23 14:29:31,cont016,control_room_operator,employee,PLANT-01,AST-0087,10.42.167.34,NAM,ot_jump_host,True,LOGOUT,success,plc_engineering_ws,False,4433,0,
ACC017203,2019-04-23 14:29:38,main046,maintenance_engineer,employee,PLANT-01,AST-0077,10.41.82.182,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,historian,False,0,3300963,
ACC017204,2019-04-23 14:29:40,main040,maintenance_engineer,employee,PIT-A,AST-0010,10.29.27.151,NAM,rdp_broker,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,2876,0,
ACC017205,2019-04-23 14:29:49,cont001,control_room_operator,employee,PLANT-01,AST-0074,10.51.56.159,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,214676,
ACC017206,2019-04-23 14:33:42,cont026,control_room_operator,employee,PIT-A,AST-0027,10.23.71.72,NAM,vpn_gateway,True,LOGOUT,success,cctv_nvr,False,2486,0,
ACC017207,2019-04-23 14:38:00,cont001,control_room_operator,employee,PLANT-01,AST-0081,10.51.56.141,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,True,0,1463942,
ACC017208,2019-04-23 14:40:30,cont001,control_room_operator,employee,PLANT-01,AST-0065,10.51.56.141,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,True,0,4185596,
ACC017209,2019-04-23 14:41:54,cont001,control_room_operator,employee,PLANT-01,AST-0065,10.51.56.141,NAM,vpn_gateway,True,LOGOUT,success,erp,False,2178,0,
ACC017210,2019-04-23 14:42:45,vend070,vendor_technician,vendor,PIT-B,AST-0058,10.43.130.59,NAM,web_portal,False,LOGIN_SUCCESS,success,file_share,False,362,0,
ACC017211,2019-04-23 14:43:35,supe113,supervisor,employee,TAILINGS-01,AST-0102,10.37.1.73,NAM,ot_jump_host,True,LOGOUT,success,erp,False,5109,0,
ACC017212,2019-04-23 14:43:40,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0183,10.32.162.70,NAM,web_portal,True,RESOURCE_ACCESS,success,erp,False,0,1226240,
ACC017213,2019-04-23 14:44:17,vend069,vendor_technician,vendor,WORKSHOP-01,AST-0137,10.32.16.10,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,historian,False,0,2044988,
ACC017214,2019-04-23 14:45:46,vend070,vendor_technician,vendor,PIT-B,AST-0033,10.43.130.59,NAM,web_portal,False,RESOURCE_ACCESS,success,file_share,False,0,3715249,
ACC017215,2019-04-23 14:46:42,cont005,control_room_operator,employee,TAILINGS-01,AST-0119,10.26.35.87,NAM,vpn_gateway,True,LOGIN_FAILURE,failure,plc_engineering_ws,False,0,0,
ACC017216,2019-04-23 14:48:23,cont005,control_room_operator,employee,TAILINGS-01,AST-0118,10.26.35.87,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,0,0,
ACC017217,2019-04-23 14:48:47,vend070,vendor_technician,vendor,PIT-B,AST-0041,10.43.130.59,NAM,web_portal,False,LOGOUT,success,erp,False,362,0,
ACC017218,2019-04-23 14:51:50,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0184,10.32.162.218,NAM,web_portal,True,LOGOUT,success,erp,False,1744,0,
ACC017219,2019-04-23 14:51:53,cont010,control_room_operator,employee,TAILINGS-01,AST-0119,10.46.73.57,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,scada_hmi,False,2309,0,
ACC017220,2019-04-23 14:52:20,mine093,mine_planner,employee,HQ-WHK,AST-0179,10.45.70.17,NAM,rdp_broker,True,LOGOUT,success,file_share,False,3438,0,
ACC017221,2019-04-23 14:55:33,vend069,vendor_technician,vendor,WORKSHOP-01,AST-0142,10.32.16.10,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,4480863,
ACC017222,2019-04-23 14:55:53,mine100,mine_planner,employee,CAMP-01,AST-0161,10.30.18.112,NAM,vpn_gateway,True,LOGOUT,success,plc_engineering_ws,False,2551,0,
ACC017223,2019-04-23 14:56:14,main046,maintenance_engineer,employee,PLANT-01,AST-0087,10.41.82.225,NAM,ot_jump_host,True,LOGOUT,success,plc_engineering_ws,False,3792,0,
ACC017224,2019-04-23 14:57:03,supe105,supervisor,employee,PLANT-01,AST-0074,10.49.182.64,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,file_share,False,913,0,
ACC017225,2019-04-23 14:57:50,supe105,supervisor,employee,PLANT-01,AST-0083,10.49.182.64,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,erp,False,0,2670683,
ACC017226,2019-04-23 14:58:26,cont019,control_room_operator,employee,PIT-A,AST-0009,10.49.227.210,NAM,rdp_broker,False,LOGIN_SUCCESS,success,telemetry_broker,False,2829,0,
ACC017227,2019-04-23 14:58:53,cont089,contractor_surveyor,contractor,PIT-B,AST-0055,10.41.67.182,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,telemetry_broker,False,0,973587,
ACC017228,2019-04-23 15:00:42,cont089,contractor_surveyor,contractor,PIT-B,AST-0054,10.41.67.182,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,telemetry_broker,False,0,21394,
ACC017229,2019-04-23 15:03:02,main040,maintenance_engineer,employee,PIT-A,AST-0002,10.29.27.240,NAM,rdp_broker,True,RESOURCE_ACCESS,success,scada_hmi,False,0,1412696,
ACC017230,2019-04-23 15:03:09,ot058,ot_network_admin,employee,PLANT-01,AST-0090,10.41.127.83,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,fleet_mgmt,False,1903,0,
ACC017231,2019-04-23 15:03:09,cont089,contractor_surveyor,contractor,PIT-B,AST-0058,10.41.67.182,NAM,vpn_gateway,False,LOGOUT,success,telemetry_broker,False,2018,0,
ACC017232,2019-04-23 15:05:05,vend069,vendor_technician,vendor,WORKSHOP-01,AST-0135,10.32.16.10,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,cctv_nvr,False,0,7301960,
ACC017233,2019-04-23 15:06:54,main043,maintenance_engineer,employee,PLANT-01,AST-0081,10.39.26.122,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,maintenance_portal,False,859,0,
ACC017234,2019-04-23 15:07:03,cont019,control_room_operator,employee,PIT-A,AST-0030,10.49.227.210,NAM,rdp_broker,False,RESOURCE_ACCESS,success,scada_hmi,False,0,2713941,
ACC017235,2019-04-23 15:07:47,supe105,supervisor,employee,PLANT-01,AST-0070,10.49.182.52,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,erp,False,0,6139465,
ACC017236,2019-04-23 15:08:58,it068,it_service_desk,employee,HQ-WHK,AST-0179,10.34.120.15,NAM,rdp_broker,False,LOGOUT,success,plc_engineering_ws,False,2771,0,
ACC017237,2019-04-23 15:09:04,mine101,mine_planner,employee,HQ-WHK,AST-0171,10.21.117.214,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,erp,False,5146,0,
ACC017238,2019-04-23 15:09:47,main043,maintenance_engineer,employee,PLANT-01,AST-0076,10.39.26.122,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,maintenance_portal,False,0,5167647,
ACC017239,2019-04-23 15:10:03,mine101,mine_planner,employee,HQ-WHK,AST-0168,10.21.117.169,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,erp,False,0,2481098,
ACC017240,2019-04-23 15:10:29,main043,maintenance_engineer,employee,PLANT-01,AST-0072,10.39.26.122,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,cctv_nvr,False,0,2855216,
ACC017241,2019-04-23 15:10:51,vend069,vendor_technician,vendor,WORKSHOP-01,AST-0135,10.32.16.10,NAM,vpn_gateway,True,LOGOUT,success,cctv_nvr,False,3661,0,
ACC017242,2019-04-23 15:12:16,supe105,supervisor,employee,PLANT-01,AST-0083,10.49.182.52,NAM,vpn_gateway,False,LOGOUT,success,maintenance_portal,False,913,0,
ACC017243,2019-04-23 15:14:55,vend069,vendor_technician,vendor,WORKSHOP-01,AST-0137,10.32.16.10,NAM,vpn_gateway,True,LOGOUT,success,telemetry_broker,False,2902,0,
ACC017244,2019-04-23 15:15:00,vend072,vendor_technician,vendor,TAILINGS-01,AST-0104,10.26.30.26,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,scada_hmi,False,840,0,
ACC017245,2019-04-23 15:15:27,cont010,control_room_operator,employee,TAILINGS-01,AST-0108,10.46.73.118,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,scada_hmi,False,0,4599783,
ACC017246,2019-04-23 15:15:54,cont022,control_room_operator,employee,PLANT-01,AST-0076,10.31.44.106,NAM,rdp_broker,True,LOGIN_SUCCESS,success,fleet_mgmt,False,4616,0,
ACC017247,2019-04-23 15:17:08,main040,maintenance_engineer,employee,PIT-A,AST-0015,10.29.27.240,NAM,rdp_broker,True,RESOURCE_ACCESS,success,scada_hmi,False,0,4989754,
ACC017248,2019-04-23 15:17:08,ot058,ot_network_admin,employee,PLANT-01,AST-0087,10.41.127.14,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,6216480,
ACC017249,2019-04-23 15:17:36,main040,maintenance_engineer,employee,PIT-A,AST-0010,10.29.27.151,NAM,rdp_broker,True,LOGOUT,success,scada_hmi,False,2876,0,
ACC017250,2019-04-23 15:21:03,mine093,mine_planner,employee,HQ-WHK,AST-0175,10.45.70.17,NAM,rdp_broker,True,LOGIN_SUCCESS,success,historian,False,1456,0,
ACC017251,2019-04-23 15:21:13,main043,maintenance_engineer,employee,PLANT-01,AST-0072,10.39.26.122,NAM,vpn_gateway,False,LOGOUT,success,maintenance_portal,False,859,0,
ACC017252,2019-04-23 15:22:19,vend072,vendor_technician,vendor,TAILINGS-01,AST-0120,10.26.30.173,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,historian,False,0,584560,
ACC017253,2019-04-23 15:25:22,cont011,control_room_operator,employee,PLANT-01,AST-0074,10.36.90.156,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,fleet_mgmt,False,5520,0,
ACC017254,2019-04-23 15:27:10,supe114,supervisor,employee,PIT-B,AST-0059,10.20.171.96,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,1706,0,
ACC017255,2019-04-23 15:27:54,cont022,control_room_operator,employee,PLANT-01,AST-0063,10.31.44.161,NAM,rdp_broker,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,1877125,
ACC017256,2019-04-23 15:29:00,vend072,vendor_technician,vendor,TAILINGS-01,AST-0109,10.26.30.26,NAM,vpn_gateway,True,LOGOUT,success,historian,False,840,0,
ACC017257,2019-04-23 15:30:22,cont010,control_room_operator,employee,TAILINGS-01,AST-0115,10.46.73.118,NAM,ssh_bastion,True,LOGOUT,success,plc_engineering_ws,False,2309,0,
ACC017258,2019-04-23 15:34:10,cont011,control_room_operator,employee,PLANT-01,AST-0081,10.36.90.156,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,1267372,
ACC017259,2019-04-23 15:34:52,ot058,ot_network_admin,employee,PLANT-01,AST-0064,10.41.127.83,NAM,ssh_bastion,True,LOGOUT,success,erp,False,1903,0,
ACC017260,2019-04-23 15:35:31,mine093,mine_planner,employee,HQ-WHK,AST-0179,10.45.70.17,NAM,rdp_broker,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,2921618,
ACC017261,2019-04-23 15:36:44,cont015,control_room_operator,employee,PIT-B,AST-0042,10.21.208.153,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,maintenance_portal,False,3534,0,
ACC017262,2019-04-23 15:38:02,mine097,mine_planner,employee,HQ-WHK,AST-0170,10.55.138.213,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,file_share,False,828,0,
ACC017263,2019-04-23 15:38:25,mine093,mine_planner,employee,HQ-WHK,AST-0180,10.45.70.17,NAM,rdp_broker,True,RESOURCE_ACCESS,success,file_share,False,0,1804345,
ACC017264,2019-04-23 15:39:14,cont011,control_room_operator,employee,PLANT-01,AST-0090,10.36.90.156,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,4817928,
ACC017265,2019-04-23 15:39:26,cont015,control_room_operator,employee,PIT-B,AST-0037,10.21.208.153,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,maintenance_portal,False,0,3014363,
ACC017266,2019-04-23 15:45:19,mine093,mine_planner,employee,HQ-WHK,AST-0175,10.45.70.17,NAM,rdp_broker,True,LOGOUT,success,file_share,False,1456,0,
ACC017267,2019-04-23 15:45:35,cont019,control_room_operator,employee,PIT-A,AST-0013,10.49.227.210,NAM,rdp_broker,False,LOGOUT,success,telemetry_broker,False,2829,0,
ACC017268,2019-04-23 15:47:39,main030,maintenance_engineer,employee,WORKSHOP-01,AST-0143,10.55.90.187,NAM,rdp_broker,False,LOGIN_SUCCESS,success,fleet_mgmt,False,2820,0,
ACC017269,2019-04-23 15:48:38,cont011,control_room_operator,employee,PLANT-01,AST-0074,10.36.90.163,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,fleet_mgmt,False,0,5953593,
ACC017270,2019-04-23 15:51:50,mine097,mine_planner,employee,HQ-WHK,AST-0180,10.55.138.213,NAM,ssh_bastion,True,LOGOUT,success,file_share,False,828,0,
ACC017271,2019-04-23 15:53:53,main030,maintenance_engineer,employee,WORKSHOP-01,AST-0137,10.55.90.94,NAM,rdp_broker,False,RESOURCE_ACCESS,success,fleet_mgmt,False,0,3968157,
ACC017272,2019-04-23 15:55:36,supe114,supervisor,employee,PIT-B,AST-0062,10.20.171.102,NAM,vpn_gateway,True,LOGOUT,success,scada_hmi,False,1706,0,
ACC017273,2019-04-23 15:57:36,main042,maintenance_engineer,employee,TAILINGS-01,AST-0118,10.29.143.7,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,maintenance_portal,False,1220,0,
ACC017274,2019-04-23 15:59:15,cont022,control_room_operator,employee,PLANT-01,AST-0080,10.31.44.161,NAM,rdp_broker,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,3897857,
ACC017275,2019-04-23 16:02:39,mine093,mine_planner,employee,HQ-WHK,AST-0169,10.45.70.17,NAM,rdp_broker,True,LOGIN_SUCCESS,success,historian,False,1255,0,
ACC017276,2019-04-23 16:04:32,main042,maintenance_engineer,employee,TAILINGS-01,AST-0106,10.29.143.79,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,file_share,False,0,3974787,
ACC017277,2019-04-23 16:06:10,cont004,control_room_operator,employee,TAILINGS-01,AST-0102,10.38.55.88,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,telemetry_broker,False,842,0,
ACC017278,2019-04-23 16:06:50,mine102,mine_planner,employee,CAMP-01,AST-0155,10.59.90.163,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,743,0,
ACC017279,2019-04-23 16:08:09,mine103,mine_planner,employee,PORT-WVB,AST-0184,10.26.149.91,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,maintenance_portal,False,2959,0,
ACC017280,2019-04-23 16:15:12,mine102,mine_planner,employee,CAMP-01,AST-0156,10.59.90.163,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,224594,
ACC017281,2019-04-23 16:17:14,mine102,mine_planner,employee,CAMP-01,AST-0159,10.59.90.163,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,2866752,
ACC017282,2019-04-23 16:17:27,cont015,control_room_operator,employee,PIT-B,AST-0059,10.21.208.153,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,file_share,False,0,1879992,
ACC017283,2019-04-23 16:17:56,main042,maintenance_engineer,employee,TAILINGS-01,AST-0119,10.29.143.7,NAM,ot_jump_host,True,LOGOUT,success,file_share,False,1220,0,
ACC017284,2019-04-23 16:18:52,ot053,ot_network_admin,employee,TAILINGS-01,AST-0118,10.36.45.162,NAM,web_portal,True,LOGIN_SUCCESS,success,telemetry_broker,False,2685,0,
ACC017285,2019-04-23 16:18:56,mine103,mine_planner,employee,PORT-WVB,AST-0184,10.26.149.91,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,telemetry_broker,False,0,2726720,
ACC017286,2019-04-23 16:19:13,mine102,mine_planner,employee,CAMP-01,AST-0164,10.59.90.163,NAM,vpn_gateway,True,LOGOUT,success,erp,False,743,0,
ACC017287,2019-04-23 16:20:12,cont004,control_room_operator,employee,TAILINGS-01,AST-0101,10.38.55.77,NAM,vpn_gateway,True,LOGOUT,success,plc_engineering_ws,False,842,0,
ACC017288,2019-04-23 16:21:17,cont084,contractor_surveyor,contractor,PIT-B,AST-0038,10.57.137.154,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,erp,False,245,0,
ACC017289,2019-04-23 16:21:52,cont084,contractor_surveyor,contractor,PIT-B,AST-0048,10.57.137.154,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,4189908,
ACC017290,2019-04-23 16:22:06,cont084,contractor_surveyor,contractor,PIT-B,AST-0048,10.57.137.191,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,2713365,
ACC017291,2019-04-23 16:23:34,mine093,mine_planner,employee,HQ-WHK,AST-0180,10.45.70.17,NAM,rdp_broker,True,LOGOUT,success,file_share,False,1255,0,
ACC017292,2019-04-23 16:24:40,cont084,contractor_surveyor,contractor,PIT-B,AST-0048,10.57.137.154,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,2267908,
ACC017293,2019-04-23 16:25:22,cont084,contractor_surveyor,contractor,PIT-B,AST-0047,10.57.137.146,NAM,vpn_gateway,True,LOGOUT,success,erp,False,245,0,
ACC017294,2019-04-23 16:25:30,cont022,control_room_operator,employee,PLANT-01,AST-0063,10.31.44.106,NAM,rdp_broker,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,7566619,
ACC017295,2019-04-23 16:28:23,mine103,mine_planner,employee,PORT-WVB,AST-0193,10.26.149.91,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,2259208,
ACC017296,2019-04-23 16:32:50,cont022,control_room_operator,employee,PLANT-01,AST-0069,10.31.44.157,NAM,rdp_broker,True,LOGOUT,success,fleet_mgmt,False,4616,0,
ACC017297,2019-04-23 16:33:08,cont080,contractor_surveyor,contractor,TAILINGS-01,AST-0120,10.30.64.139,NAM,rdp_broker,False,LOGIN_SUCCESS,success,historian,False,2364,0,
ACC017298,2019-04-23 16:33:29,main030,maintenance_engineer,employee,WORKSHOP-01,AST-0143,10.55.90.94,NAM,rdp_broker,False,RESOURCE_ACCESS,success,fleet_mgmt,False,0,74274,
ACC017299,2019-04-23 16:34:39,main030,maintenance_engineer,employee,WORKSHOP-01,AST-0137,10.55.90.7,NAM,rdp_broker,False,LOGOUT,success,plc_engineering_ws,False,2820,0,
ACC017300,2019-04-23 16:34:50,mine101,mine_planner,employee,HQ-WHK,AST-0178,10.21.117.51,NAM,ot_jump_host,True,LOGOUT,success,historian,False,5146,0,
ACC017301,2019-04-23 16:35:38,cont015,control_room_operator,employee,PIT-B,AST-0040,10.21.208.160,NAM,vpn_gateway,False,LOGOUT,success,file_share,False,3534,0,
ACC017302,2019-04-23 16:37:01,mine103,mine_planner,employee,PORT-WVB,AST-0194,10.26.149.91,NAM,ssh_bastion,True,RESOURCE_ACCESS,success,maintenance_portal,False,0,401453,
ACC017303,2019-04-23 16:38:41,mine095,mine_planner,employee,HQ-WHK,AST-0178,10.55.188.174,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,scada_hmi,False,1899,0,
ACC017304,2019-04-23 16:38:56,ot053,ot_network_admin,employee,TAILINGS-01,AST-0108,10.36.45.162,NAM,web_portal,True,RESOURCE_ACCESS,success,file_share,False,0,3400289,
ACC017305,2019-04-23 16:39:38,mine102,mine_planner,employee,CAMP-01,AST-0155,10.59.90.163,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,cctv_nvr,False,1573,0,
ACC017306,2019-04-23 16:41:54,cont003,control_room_operator,employee,TAILINGS-01,AST-0093,10.58.18.218,NAM,rdp_broker,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,2701,0,
ACC017307,2019-04-23 16:42:30,mine102,mine_planner,employee,CAMP-01,AST-0158,10.59.90.163,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,3217711,
ACC017308,2019-04-23 16:49:16,mine102,mine_planner,employee,CAMP-01,AST-0156,10.59.90.163,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,4555188,
ACC017309,2019-04-23 16:49:38,mine095,mine_planner,employee,HQ-WHK,AST-0178,10.55.188.174,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,plc_engineering_ws,False,0,1745837,
ACC017310,2019-04-23 16:55:55,mine102,mine_planner,employee,CAMP-01,AST-0158,10.59.90.163,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,erp,False,0,8192524,
ACC017311,2019-04-23 16:57:22,cont011,control_room_operator,employee,PLANT-01,AST-0076,10.36.90.156,NAM,ot_jump_host,True,LOGOUT,success,cctv_nvr,False,5520,0,
ACC017312,2019-04-23 16:57:28,mine103,mine_planner,employee,PORT-WVB,AST-0194,10.26.149.91,NAM,ssh_bastion,True,LOGOUT,success,telemetry_broker,False,2959,0,
ACC017313,2019-04-23 16:58:20,cont080,contractor_surveyor,contractor,TAILINGS-01,AST-0120,10.30.64.105,NAM,rdp_broker,False,RESOURCE_ACCESS,success,cctv_nvr,False,0,3057250,
ACC017314,2019-04-23 17:00:08,main031,maintenance_engineer,employee,PIT-B,AST-0041,10.52.236.243,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,erp,False,1869,0,
ACC017315,2019-04-23 17:01:12,vend073,vendor_technician,vendor,PIT-B,AST-0037,10.40.31.156,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,scada_hmi,False,351,0,
ACC017316,2019-04-23 17:01:36,cont015,control_room_operator,employee,PIT-B,AST-0037,10.21.208.153,NAM,vpn_gateway,False,LOGIN_SUCCESS,success,historian,False,2066,0,
ACC017317,2019-04-23 17:03:18,vend073,vendor_technician,vendor,PIT-B,AST-0037,10.40.31.183,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,3167001,
ACC017318,2019-04-23 17:03:37,ot053,ot_network_admin,employee,TAILINGS-01,AST-0104,10.36.45.162,NAM,web_portal,True,LOGOUT,success,file_share,False,2685,0,
ACC017319,2019-04-23 17:04:20,vend073,vendor_technician,vendor,PIT-B,AST-0057,10.40.31.183,NAM,vpn_gateway,True,RESOURCE_ACCESS,success,scada_hmi,False,0,4760445,
ACC017320,2019-04-23 17:05:51,mine102,mine_planner,employee,CAMP-01,AST-0158,10.59.90.163,NAM,vpn_gateway,True,LOGOUT,success,cctv_nvr,False,1573,0,
ACC017321,2019-04-23 17:06:12,cont015,control_room_operator,employee,PIT-B,AST-0040,10.21.208.153,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,scada_hmi,False,0,1877346,
ACC017322,2019-04-23 17:07:03,vend073,vendor_technician,vendor,PIT-B,AST-0037,10.40.31.183,NAM,vpn_gateway,True,LOGOUT,success,telemetry_broker,False,351,0,
ACC017323,2019-04-23 17:09:03,cont025,control_room_operator,employee,PLANT-01,AST-0083,10.21.35.173,NAM,vpn_gateway,True,LOGIN_FAILURE,failure,file_share,False,0,0,
ACC017324,2019-04-23 17:09:23,cont006,control_room_operator,employee,PIT-A,AST-0012,10.52.62.121,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,maintenance_portal,False,3072,0,
ACC017325,2019-04-23 17:10:13,cont025,control_room_operator,employee,PLANT-01,AST-0072,10.21.35.38,NAM,vpn_gateway,True,LOGIN_SUCCESS,success,file_share,False,0,0,
ACC017326,2019-04-23 17:10:20,mine095,mine_planner,employee,HQ-WHK,AST-0171,10.55.188.174,NAM,vpn_gateway,False,LOGOUT,success,scada_hmi,False,1899,0,
ACC017327,2019-04-23 17:10:26,cont006,control_room_operator,employee,PIT-A,AST-0027,10.52.62.121,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,cctv_nvr,False,1327,0,
ACC017328,2019-04-23 17:12:32,cont080,contractor_surveyor,contractor,TAILINGS-01,AST-0098,10.30.64.105,NAM,rdp_broker,False,LOGOUT,success,cctv_nvr,False,2364,0,
ACC017329,2019-04-23 17:12:41,cont015,control_room_operator,employee,PIT-B,AST-0037,10.21.208.160,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,scada_hmi,False,0,4756655,
ACC017330,2019-04-23 17:16:05,main045,maintenance_engineer,employee,WORKSHOP-01,AST-0132,10.34.55.74,NAM,ssh_bastion,True,LOGIN_SUCCESS,success,maintenance_portal,False,4065,0,
ACC017331,2019-04-23 17:19:24,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0184,10.32.162.218,NAM,web_portal,True,LOGIN_SUCCESS,success,plc_engineering_ws,False,2979,0,
ACC017332,2019-04-23 17:21:22,cont015,control_room_operator,employee,PIT-B,AST-0037,10.21.208.160,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,historian,False,0,1502530,
ACC017333,2019-04-23 17:22:14,cont015,control_room_operator,employee,PIT-B,AST-0042,10.21.208.160,NAM,vpn_gateway,False,RESOURCE_ACCESS,success,scada_hmi,True,0,1024238,
ACC017334,2019-04-23 17:22:34,cont086,contractor_surveyor,contractor,PORT-WVB,AST-0183,10.32.162.218,NAM,web_portal,True,RESOURCE_ACCESS,success,scada_hmi,False,0,494030,
ACC017335,2019-04-23 17:23:00,mine101,mine_planner,employee,HQ-WHK,AST-0171,10.21.117.214,NAM,ot_jump_host,True,LOGIN_SUCCESS,success,erp,False,120,0,
ACC017336,2019-04-23 17:23:45,mine101,mine_planner,employee,HQ-WHK,AST-0169,10.21.117.51,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,historian,False,0,409051,
ACC017337,2019-04-23 17:23:52,mine101,mine_planner,employee,HQ-WHK,AST-0168,10.21.117.214,NAM,ot_jump_host,True,RESOURCE_ACCESS,success,erp,False,0,1524289,
ACC017338,2019-04-23 17:25:00,mine101,mine_planner,employee,HQ-WHK,AST-0178,10.21.117.214,NAM,ot_jump_host,True,LOGOUT,success,erp,False,120,0,
